character_x,character_y,enemy_x,enemy_y,enemy_action,distance
401.934,295.72,740,560,Dance,429.107
401.936,295.715,760,560,Dance,445.035
401.94,295.706,760,540,Dance,433.459
401.942,295.701,740,540,Dance,417.091
401.946,295.692,740,560,Dance,429.114
401.948,295.688,760,560,Dance,445.042
401.952,295.68,760,540,Dance,433.464
401.954,295.676,740,540,Dance,417.097
401.957,295.668,740,560,Dance,429.12
401.959,295.664,760,560,Dance,445.047
401.962,295.656,760,540,Dance,433.468
401.965,295.65,740,540,Dance,417.102
401.969,295.642,740,560,Dance,429.127
401.971,295.638,760,560,Dance,445.053
401.977,295.624,760,540,Dance,433.475
401.981,295.615,740,540,Dance,417.11
401.983,295.61,740,560,Dance,429.136
401.987,295.6,760,560,Dance,445.062
401.992,295.591,760,540,Dance,433.481
402.001,295.57,740,540,Dance,417.12
402.006,295.558,740,560,Dance,429.149
402.009,295.553,760,560,Dance,445.073
402.012,295.545,760,540,Dance,433.49
402.014,295.541,740,540,Dance,417.127
402.018,295.532,740,560,Dance,429.156
402.02,295.528,760,560,Dance,445.079
402.023,295.52,760,540,Dance,433.495
402.025,295.516,740,540,Dance,417.132
402.029,295.508,740,560,Dance,429.163
402.031,295.503,760,560,Dance,445.085
402.035,295.495,760,540,Dance,433.499
402.038,295.489,740,540,Dance,417.138
402.041,295.48,740,560,Dance,429.17
402.044,295.476,760,560,Dance,445.091
402.047,295.468,760,540,Dance,433.505
402.05,295.462,740,540,Dance,417.144
402.053,295.454,740,560,Dance,429.177
402.055,295.45,760,560,Dance,445.097
402.059,295.441,760,540,Dance,433.51
402.062,295.435,740,540,Dance,417.15
402.066,295.426,740,560,Dance,429.184
402.068,295.421,760,560,Dance,445.104
402.072,295.411,760,540,Dance,433.516
402.075,295.406,740,540,Dance,417.157
402.079,295.397,740,560,Dance,429.192
402.081,295.393,760,560,Dance,445.11
402.084,295.385,760,540,Dance,433.521
402.086,295.381,740,540,Dance,417.162
402.09,295.373,740,560,Dance,429.198
402.092,295.369,760,560,Dance,445.116
402.095,295.361,760,540,Dance,433.525
402.098,295.354,740,540,Dance,417.168
402.1,295.35,740,560,Dance,429.204
402.105,295.34,760,560,Dance,445.123
402.107,295.335,760,540,Dance,433.53
402.111,295.326,740,540,Dance,417.174
402.113,295.322,740,560,Dance,429.211
402.116,295.314,760,560,Dance,445.129
402.118,295.309,760,540,Dance,433.535
402.123,295.3,740,540,Dance,417.18
402.125,295.295,740,560,Dance,429.218
402.129,295.286,760,560,Dance,445.135
402.131,295.281,760,540,Dance,433.541
402.137,295.267,740,540,Dance,417.188
402.141,295.259,740,560,Dance,429.228
402.144,295.253,760,560,Dance,445.143
402.147,295.244,760,540,Dance,433.548
402.15,295.239,740,540,Dance,417.194
402.154,295.231,740,560,Dance,429.235
402.156,295.226,760,560,Dance,445.149
402.16,295.217,760,540,Dance,433.553
402.162,295.213,740,540,Dance,417.2
402.166,295.204,740,560,Dance,429.242
402.168,295.198,760,560,Dance,445.156
402.172,295.189,760,540,Dance,433.559
402.175,295.184,740,540,Dance,417.206
402.178,295.176,740,560,Dance,429.25
402.18,295.171,760,560,Dance,445.162
402.184,295.164,760,540,Dance,433.564
402.186,295.159,740,540,Dance,417.212
402.191,295.147,740,560,Dance,429.257
402.193,295.143,760,560,Dance,445.169
402.197,295.135,760,540,Dance,433.569
402.199,295.13,740,540,Dance,417.218
402.204,295.119,740,560,Dance,429.265
402.206,295.114,760,560,Dance,445.176
402.212,295.101,760,540,Dance,433.576
402.218,295.088,740,540,Dance,417.228
402.22,295.082,740,560,Dance,429.275
402.225,295.072,760,560,Dance,445.185
402.227,295.067,760,540,Dance,433.582
402.231,295.058,740,540,Dance,417.234
402.233,295.053,740,560,Dance,429.282
402.237,295.045,760,560,Dance,445.192
402.239,295.04,760,540,Dance,433.588
402.243,295.031,740,540,Dance,417.24
402.246,295.025,740,560,Dance,429.29
402.251,295.013,760,560,Dance,445.199
402.254,295.008,760,540,Dance,433.594
402.257,295,740,540,Dance,417.247
402.259,294.995,740,560,Dance,429.298
402.264,294.986,760,560,Dance,445.206
402.266,294.98,760,540,Dance,433.599
402.27,294.971,740,540,Dance,417.254
402.272,294.966,740,560,Dance,429.305
402.277,294.957,760,560,Dance,445.212
402.279,294.951,760,540,Dance,433.605
402.283,294.943,740,540,Dance,417.26
402.285,294.939,740,560,Dance,429.312
402.292,294.923,760,560,Dance,445.22
402.296,294.914,760,540,Dance,433.612
402.298,294.909,740,540,Dance,417.268
402.302,294.9,740,560,Dance,429.323
402.314,294.873,760,560,Dance,445.232
402.32,294.86,760,540,Dance,433.623
402.322,294.855,740,540,Dance,417.28
402.326,294.846,740,560,Dance,429.337
402.328,294.842,760,560,Dance,445.239
402.332,294.832,760,540,Dance,433.628
402.335,294.827,740,540,Dance,417.286
402.339,294.818,740,560,Dance,429.344
402.341,294.813,760,560,Dance,445.246
402.345,294.803,760,540,Dance,433.634
402.347,294.799,740,540,Dance,417.292
402.351,294.79,740,560,Dance,429.352
402.353,294.786,760,560,Dance,445.253
402.357,294.777,760,540,Dance,433.639
402.36,294.771,740,540,Dance,417.299
402.364,294.762,740,560,Dance,429.359
402.366,294.757,760,560,Dance,445.259
402.37,294.748,760,540,Dance,433.645
402.373,294.742,740,540,Dance,417.305
402.377,294.734,740,560,Dance,429.367
402.379,294.728,760,560,Dance,445.266
402.383,294.72,760,540,Dance,433.65
402.385,294.715,740,540,Dance,417.311
402.389,294.707,740,560,Dance,429.374
402.391,294.702,760,560,Dance,445.272
402.394,294.694,760,540,Dance,433.655
402.397,294.689,740,540,Dance,417.317
402.401,294.68,740,560,Dance,429.381
402.403,294.674,760,560,Dance,445.279
402.408,294.665,760,540,Dance,433.661
402.411,294.657,740,540,Dance,417.324
402.416,294.646,740,560,Dance,429.39
402.418,294.641,760,560,Dance,445.286
402.422,294.632,760,540,Dance,433.667
402.424,294.627,740,540,Dance,417.331
402.428,294.619,740,560,Dance,429.397
402.43,294.615,760,560,Dance,445.293
402.434,294.606,760,540,Dance,433.672
402.436,294.601,740,540,Dance,417.337
402.44,294.592,740,560,Dance,429.404
402.443,294.587,760,560,Dance,445.299
402.446,294.579,760,540,Dance,433.678
402.453,294.564,740,540,Dance,417.345
402.459,294.55,740,560,Dance,429.415
402.462,294.543,760,560,Dance,445.31
402.466,294.535,760,540,Dance,433.686
402.468,294.53,740,540,Dance,417.353
402.472,294.521,740,560,Dance,429.423
402.474,294.516,760,560,Dance,445.316
402.478,294.507,760,540,Dance,433.692
402.481,294.502,740,540,Dance,417.359
402.485,294.493,740,560,Dance,429.43
402.488,294.486,760,560,Dance,445.323
402.492,294.478,760,540,Dance,433.697
402.494,294.472,740,540,Dance,417.366
402.498,294.462,740,560,Dance,429.439
402.501,294.456,760,560,Dance,445.33
402.505,294.447,760,540,Dance,433.704
402.508,294.441,740,540,Dance,417.373
402.512,294.431,740,560,Dance,429.447
402.515,294.426,760,560,Dance,445.337
402.519,294.417,760,540,Dance,433.709
402.521,294.411,740,540,Dance,417.38
402.524,294.405,740,560,Dance,429.454
402.528,294.395,760,560,Dance,445.345
402.533,294.386,760,540,Dance,433.716
402.539,294.372,740,540,Dance,417.388
402.541,294.368,740,560,Dance,429.464
402.546,294.357,760,560,Dance,445.354
402.548,294.351,760,540,Dance,433.722
402.552,294.343,740,540,Dance,417.395
402.554,294.338,740,560,Dance,429.472
402.558,294.328,760,560,Dance,445.36
402.561,294.323,760,540,Dance,433.728
402.565,294.314,740,540,Dance,417.402
402.568,294.308,740,560,Dance,429.48
402.571,294.301,760,560,Dance,445.367
402.576,294.289,760,540,Dance,433.735
402.579,294.284,740,540,Dance,417.408
402.583,294.273,740,560,Dance,429.489
402.586,294.268,760,560,Dance,445.375
402.59,294.259,760,540,Dance,433.741
402.596,294.245,740,540,Dance,417.417
402.598,294.24,740,560,Dance,429.498
402.603,294.23,760,560,Dance,445.384
402.605,294.225,760,540,Dance,433.747
402.61,294.215,740,540,Dance,417.424
402.612,294.21,740,560,Dance,429.506
402.616,294.2,760,560,Dance,445.391
402.618,294.196,760,540,Dance,433.753
402.622,294.187,740,540,Dance,417.43
402.628,294.174,740,560,Dance,429.516
402.638,294.15,760,560,Dance,445.403
402.648,294.128,760,540,Dance,433.766
402.655,294.112,740,540,Dance,417.447
402.658,294.107,740,560,Dance,429.533
402.662,294.098,760,560,Dance,445.415
402.664,294.093,760,540,Dance,433.773
402.669,294.083,740,540,Dance,417.454
402.671,294.078,740,560,Dance,429.541
402.675,294.068,760,560,Dance,445.422
402.678,294.061,760,540,Dance,433.78
402.683,294.051,740,540,Dance,417.461
402.685,294.045,740,560,Dance,429.55
402.69,294.035,760,560,Dance,445.43
402.692,294.03,760,540,Dance,433.786
402.697,294.019,740,540,Dance,417.468
402.7,294.013,740,560,Dance,429.559
402.704,294.003,760,560,Dance,445.438
402.707,293.997,760,540,Dance,433.792
402.711,293.987,740,540,Dance,417.476
402.714,293.982,740,560,Dance,429.567
402.718,293.972,760,560,Dance,445.445
402.721,293.966,760,540,Dance,433.799
402.725,293.956,740,540,Dance,417.483
402.728,293.951,740,560,Dance,429.575
402.732,293.941,760,560,Dance,445.452
402.734,293.936,760,540,Dance,433.805
402.749,293.903,740,540,Dance,417.495
402.757,293.884,740,560,Dance,429.593
402.762,293.875,760,560,Dance,445.468
402.767,293.864,760,540,Dance,433.819
402.77,293.857,740,540,Dance,417.505
402.775,293.846,740,560,Dance,429.603
402.777,293.84,760,560,Dance,445.476
402.782,293.829,760,540,Dance,433.826
402.785,293.823,740,540,Dance,417.513
402.79,293.811,740,560,Dance,429.613
402.793,293.806,760,560,Dance,445.485
402.799,293.791,760,540,Dance,433.833
402.805,293.778,740,540,Dance,417.523
402.808,293.771,740,560,Dance,429.623
402.813,293.761,760,560,Dance,445.495
402.815,293.755,760,540,Dance,433.84
402.82,293.745,740,540,Dance,417.531
402.822,293.741,740,560,Dance,429.631
402.826,293.731,760,560,Dance,445.502
402.828,293.726,760,540,Dance,433.846
402.832,293.717,740,540,Dance,417.537
402.835,293.712,740,560,Dance,429.639
402.839,293.702,760,560,Dance,445.509
402.841,293.697,760,540,Dance,433.852
402.855,293.666,740,540,Dance,417.549
402.862,293.652,740,560,Dance,429.655
402.864,293.646,760,560,Dance,445.523
402.869,293.636,760,540,Dance,433.864
402.871,293.63,740,540,Dance,417.557
402.876,293.62,740,560,Dance,429.664
402.878,293.614,760,560,Dance,445.53
402.883,293.604,760,540,Dance,433.87
402.885,293.599,740,540,Dance,417.564
402.89,293.589,740,560,Dance,429.672
402.892,293.584,760,560,Dance,445.538
402.896,293.574,760,540,Dance,433.876
402.899,293.569,740,540,Dance,417.571
402.903,293.559,740,560,Dance,429.68
402.906,293.553,760,560,Dance,445.545
402.91,293.544,760,540,Dance,433.883
402.913,293.538,740,540,Dance,417.578
402.917,293.529,740,560,Dance,429.688
402.92,293.522,760,560,Dance,445.552
402.927,293.504,760,540,Dance,433.89
402.931,293.496,740,540,Dance,417.588
402.936,293.486,740,560,Dance,429.7
402.938,293.48,760,560,Dance,445.562
402.943,293.471,760,540,Dance,433.897
402.945,293.465,740,540,Dance,417.595
402.949,293.456,740,560,Dance,429.708
402.952,293.45,760,560,Dance,445.57
402.956,293.441,760,540,Dance,433.903
402.959,293.435,740,540,Dance,417.602
402.963,293.426,740,560,Dance,429.716
402.965,293.42,760,560,Dance,445.577
402.97,293.41,760,540,Dance,433.909
402.972,293.405,740,540,Dance,417.609
402.978,293.392,740,560,Dance,429.725
402.981,293.386,760,560,Dance,445.585
402.985,293.376,760,540,Dance,433.916
402.987,293.371,740,540,Dance,417.617
402.991,293.362,740,560,Dance,429.733
402.994,293.356,760,560,Dance,445.592
402.998,293.347,760,540,Dance,433.922
403.001,293.34,740,540,Dance,417.623
403.006,293.329,740,560,Dance,429.742
403.008,293.323,760,560,Dance,445.6
403.014,293.312,760,540,Dance,433.929
403.017,293.305,740,540,Dance,417.632
403.021,293.295,740,560,Dance,429.751
403.024,293.288,760,560,Dance,445.608
403.028,293.279,760,540,Dance,433.935
403.031,293.272,740,540,Dance,417.639
403.035,293.263,740,560,Dance,429.76
403.038,293.258,760,560,Dance,445.616
403.043,293.247,760,540,Dance,433.942
403.045,293.241,740,540,Dance,417.646
403.049,293.232,740,560,Dance,429.768
403.052,293.227,760,560,Dance,445.623
403.057,293.216,760,540,Dance,433.948
403.059,293.21,740,540,Dance,417.653
403.064,293.199,740,560,Dance,429.777
403.067,293.193,760,560,Dance,445.631
403.071,293.183,760,540,Dance,433.955
403.074,293.177,740,540,Dance,417.661
403.08,293.165,740,560,Dance,429.787
403.083,293.158,760,560,Dance,445.64
403.087,293.147,760,540,Dance,433.962
403.091,293.139,740,540,Dance,417.67
403.096,293.128,740,560,Dance,429.796
403.098,293.122,760,560,Dance,445.648
403.103,293.112,760,540,Dance,433.969
403.106,293.106,740,540,Dance,417.677
403.111,293.095,740,560,Dance,429.805
403.114,293.089,760,560,Dance,445.656
403.118,293.078,760,540,Dance,433.976
403.121,293.072,740,540,Dance,417.685
403.126,293.061,740,560,Dance,429.815
403.129,293.054,760,560,Dance,445.665
403.133,293.045,760,540,Dance,433.983
403.136,293.038,740,540,Dance,417.693
403.14,293.029,740,560,Dance,429.823
403.143,293.023,760,560,Dance,445.672
403.148,293.012,760,540,Dance,433.989
403.15,293.006,740,540,Dance,417.7
403.155,292.997,740,560,Dance,429.832
403.157,292.991,760,560,Dance,445.68
403.165,292.973,760,540,Dance,433.997
403.171,292.961,740,540,Dance,417.711
403.174,292.952,740,560,Dance,429.844
403.189,292.92,760,560,Dance,445.697
403.196,292.905,760,540,Dance,434.011
403.199,292.897,740,540,Dance,417.726
403.204,292.886,740,560,Dance,429.862
403.207,292.879,760,560,Dance,445.707
403.212,292.869,760,540,Dance,434.018
403.215,292.862,740,540,Dance,417.734
403.219,292.852,740,560,Dance,429.871
403.222,292.846,760,560,Dance,445.715
403.226,292.836,760,540,Dance,434.025
403.229,292.831,740,540,Dance,417.741
403.233,292.821,740,560,Dance,429.88
403.235,292.816,760,560,Dance,445.722
403.24,292.805,760,540,Dance,434.031
403.243,292.798,740,540,Dance,417.749
403.249,292.785,740,560,Dance,429.89
403.252,292.779,760,560,Dance,445.731
403.256,292.769,760,540,Dance,434.038
403.259,292.763,740,540,Dance,417.757
403.264,292.752,740,560,Dance,429.898
403.267,292.746,760,560,Dance,445.739
403.271,292.736,760,540,Dance,434.045
403.276,292.724,740,540,Dance,417.766
403.279,292.718,740,560,Dance,429.908
403.284,292.708,760,560,Dance,445.748
403.286,292.702,760,540,Dance,434.052
403.291,292.692,740,540,Dance,417.773
403.293,292.686,740,560,Dance,429.917
403.298,292.676,760,560,Dance,445.756
403.301,292.669,760,540,Dance,434.059
403.306,292.658,740,540,Dance,417.781
403.309,292.651,740,560,Dance,429.926
403.315,292.638,760,560,Dance,445.766
403.318,292.63,760,540,Dance,434.066
403.322,292.621,740,540,Dance,417.79
403.325,292.614,740,560,Dance,429.936
403.33,292.605,760,560,Dance,445.774
403.332,292.598,760,540,Dance,434.073
403.337,292.588,740,540,Dance,417.797
403.339,292.583,740,560,Dance,429.945
403.344,292.573,760,560,Dance,445.781
403.346,292.567,760,540,Dance,434.079
403.351,292.558,740,540,Dance,417.804
403.353,292.552,740,560,Dance,429.953
403.357,292.543,760,560,Dance,445.789
403.366,292.524,760,540,Dance,434.088
403.371,292.512,740,540,Dance,417.815
403.374,292.504,740,560,Dance,429.966
403.379,292.494,760,560,Dance,445.8
403.382,292.488,760,540,Dance,434.095
403.386,292.478,740,540,Dance,417.823
403.389,292.472,740,560,Dance,429.975
403.393,292.462,760,560,Dance,445.808
403.396,292.456,760,540,Dance,434.102
403.4,292.446,740,540,Dance,417.83
403.403,292.44,740,560,Dance,429.984
403.408,292.429,760,560,Dance,445.816
403.411,292.422,760,540,Dance,434.109
403.416,292.411,740,540,Dance,417.839
403.419,292.404,740,560,Dance,429.993
403.423,292.394,760,560,Dance,445.825
403.427,292.387,760,540,Dance,434.116
403.433,292.372,740,540,Dance,417.848
403.437,292.365,740,560,Dance,430.004
403.442,292.353,760,560,Dance,445.835
403.445,292.345,760,540,Dance,434.125
403.451,292.333,740,540,Dance,417.857
403.454,292.325,740,560,Dance,430.015
403.459,292.314,760,560,Dance,445.844
403.462,292.308,760,540,Dance,434.132
403.467,292.296,740,540,Dance,417.865
403.471,292.289,740,560,Dance,430.025
403.475,292.279,760,560,Dance,445.853
403.478,292.273,760,540,Dance,434.139
403.483,292.26,740,540,Dance,417.874
403.486,292.254,740,560,Dance,430.034
403.491,292.244,760,560,Dance,445.861
403.493,292.238,760,540,Dance,434.146
403.502,292.219,740,540,Dance,417.883
403.505,292.211,740,560,Dance,430.046
403.522,292.174,760,560,Dance,445.878
403.531,292.153,760,540,Dance,434.164
403.541,292.131,740,540,Dance,417.904
403.544,292.124,740,560,Dance,430.07
403.551,292.109,760,560,Dance,445.894
403.554,292.103,760,540,Dance,434.174
403.561,292.086,740,540,Dance,417.914
403.565,292.078,740,560,Dance,430.083
403.573,292.058,760,560,Dance,445.907
403.583,292.037,760,540,Dance,434.188
403.59,292.021,740,540,Dance,417.93
403.594,292.013,740,560,Dance,430.1
403.599,292.002,760,560,Dance,445.92
403.602,291.994,760,540,Dance,434.196
403.607,291.983,740,540,Dance,417.939
403.61,291.976,740,560,Dance,430.111
403.615,291.964,760,560,Dance,445.93
403.62,291.955,760,540,Dance,434.204
403.625,291.943,740,540,Dance,417.948
403.628,291.935,740,560,Dance,430.122
403.634,291.922,760,560,Dance,445.94
403.637,291.916,760,540,Dance,434.212
403.643,291.903,740,540,Dance,417.958
403.646,291.895,740,560,Dance,430.133
403.651,291.884,760,560,Dance,445.949
403.655,291.876,760,540,Dance,434.221
403.66,291.864,740,540,Dance,417.967
403.663,291.857,740,560,Dance,430.143
403.669,291.844,760,560,Dance,445.959
403.672,291.838,760,540,Dance,434.228
403.678,291.823,740,540,Dance,417.976
403.682,291.816,740,560,Dance,430.155
403.687,291.804,760,560,Dance,445.969
403.69,291.797,760,540,Dance,434.237
403.705,291.762,740,540,Dance,417.991
403.712,291.747,740,560,Dance,430.174
403.718,291.734,760,560,Dance,445.986
403.721,291.727,760,540,Dance,434.251
403.726,291.716,740,540,Dance,418.002
403.729,291.709,740,560,Dance,430.184
403.734,291.698,760,560,Dance,445.995
403.737,291.691,760,540,Dance,434.259
403.743,291.679,740,540,Dance,418.01
403.746,291.67,740,560,Dance,430.195
403.752,291.657,760,560,Dance,446.005
403.755,291.65,760,540,Dance,434.267
403.767,291.625,740,540,Dance,418.023
403.773,291.61,740,560,Dance,430.211
403.776,291.604,760,560,Dance,446.018
403.781,291.592,760,540,Dance,434.279
403.785,291.584,740,540,Dance,418.033
403.789,291.573,740,560,Dance,430.221
403.793,291.566,760,560,Dance,446.027
403.796,291.558,760,540,Dance,434.286
403.802,291.546,740,540,Dance,418.042
403.805,291.539,740,560,Dance,430.231
403.81,291.527,760,560,Dance,446.037
403.814,291.519,760,540,Dance,434.294
403.819,291.507,740,540,Dance,418.051
403.833,291.475,740,560,Dance,430.249
403.84,291.46,760,560,Dance,446.053
403.843,291.453,760,540,Dance,434.308
403.849,291.438,740,540,Dance,418.067
403.853,291.43,740,560,Dance,430.261
403.859,291.416,760,560,Dance,446.064
403.863,291.407,760,540,Dance,434.317
403.868,291.396,740,540,Dance,418.077
403.872,291.389,740,560,Dance,430.272
403.877,291.376,760,560,Dance,446.074
403.881,291.368,760,540,Dance,434.326
403.886,291.357,740,540,Dance,418.086
403.889,291.349,740,560,Dance,430.283
403.895,291.336,760,560,Dance,446.084
403.898,291.328,760,540,Dance,434.334
403.904,291.317,740,540,Dance,418.096
403.907,291.309,740,560,Dance,430.294
403.914,291.294,760,560,Dance,446.095
403.917,291.286,760,540,Dance,434.343
403.924,291.272,740,540,Dance,418.106
403.927,291.263,740,560,Dance,430.307
403.934,291.249,760,560,Dance,446.106
403.937,291.242,760,540,Dance,434.352
403.943,291.228,740,540,Dance,418.117
403.946,291.221,740,560,Dance,430.319
403.952,291.207,760,560,Dance,446.116
403.955,291.201,760,540,Dance,434.36
403.961,291.188,740,540,Dance,418.126
403.967,291.174,740,560,Dance,430.332
403.971,291.165,760,560,Dance,446.127
403.977,291.151,760,540,Dance,434.371
403.981,291.143,740,540,Dance,418.137
403.986,291.132,740,560,Dance,430.344
403.989,291.125,760,560,Dance,446.136
403.994,291.113,760,540,Dance,434.379
403.997,291.106,740,540,Dance,418.146
404.004,291.092,740,560,Dance,430.355
404.007,291.085,760,560,Dance,446.146
404.013,291.072,760,540,Dance,434.387
404.016,291.064,740,540,Dance,418.156
404.02,291.056,740,560,Dance,430.365
404.025,291.043,760,560,Dance,446.157
404.028,291.037,760,540,Dance,434.394
404.033,291.025,740,540,Dance,418.165
404.037,291.016,740,560,Dance,430.376
404.043,291.004,760,560,Dance,446.166
404.046,290.997,760,540,Dance,434.403
404.049,290.989,740,540,Dance,418.174
404.054,290.978,740,560,Dance,430.386
404.057,290.972,760,560,Dance,446.174
404.062,290.96,760,540,Dance,434.411
404.065,290.954,740,540,Dance,418.182
404.07,290.943,740,560,Dance,430.396
404.073,290.937,760,560,Dance,446.183
404.078,290.925,760,540,Dance,434.418
404.082,290.917,740,540,Dance,418.191
404.087,290.904,740,560,Dance,430.407
404.09,290.897,760,560,Dance,446.193
404.096,290.885,760,540,Dance,434.426
404.099,290.878,740,540,Dance,418.2
404.104,290.866,740,560,Dance,430.417
404.107,290.859,760,560,Dance,446.202
404.115,290.842,760,540,Dance,434.435
404.118,290.834,740,540,Dance,418.211
404.125,290.82,740,560,Dance,430.43
404.128,290.813,760,560,Dance,446.214
404.133,290.801,760,540,Dance,434.444
404.136,290.794,740,540,Dance,418.22
404.141,290.783,740,560,Dance,430.44
404.144,290.776,760,560,Dance,446.223
404.149,290.766,760,540,Dance,434.451
404.152,290.758,740,540,Dance,418.229
404.159,290.742,740,560,Dance,430.452
404.162,290.735,760,560,Dance,446.233
404.169,290.72,760,540,Dance,434.461
404.172,290.713,740,540,Dance,418.24
404.184,290.687,740,560,Dance,430.467
404.19,290.674,760,560,Dance,446.248
404.195,290.661,760,540,Dance,434.473
404.212,290.624,740,540,Dance,418.261
404.216,290.613,740,560,Dance,430.488
404.223,290.598,760,560,Dance,446.267
404.227,290.59,760,540,Dance,434.488
404.234,290.575,740,540,Dance,418.273
404.237,290.567,740,560,Dance,430.501
404.244,290.552,760,560,Dance,446.279
404.247,290.545,760,540,Dance,434.498
404.253,290.53,740,540,Dance,418.283
404.256,290.523,740,560,Dance,430.513
404.262,290.51,760,560,Dance,446.289
404.265,290.503,760,540,Dance,434.506
404.272,290.488,740,540,Dance,418.294
404.276,290.48,740,560,Dance,430.525
404.283,290.464,760,560,Dance,446.301
404.286,290.456,760,540,Dance,434.516
404.292,290.443,740,540,Dance,418.304
404.296,290.435,740,560,Dance,430.538
404.303,290.418,760,560,Dance,446.312
404.307,290.41,760,540,Dance,434.526
404.312,290.397,740,540,Dance,418.315
404.316,290.39,740,560,Dance,430.55
404.323,290.373,760,560,Dance,446.324
404.327,290.364,760,540,Dance,434.536
404.333,290.352,740,540,Dance,418.326
404.336,290.344,740,560,Dance,430.563
404.344,290.327,760,560,Dance,446.335
404.348,290.317,760,540,Dance,434.546
404.354,290.304,740,540,Dance,418.338
404.358,290.294,740,560,Dance,430.577
404.366,290.277,760,560,Dance,446.348
404.37,290.268,760,540,Dance,434.556
404.377,290.251,740,540,Dance,418.35
404.381,290.242,740,560,Dance,430.592
404.388,290.228,760,560,Dance,446.36
404.392,290.219,760,540,Dance,434.566
404.402,290.197,740,540,Dance,418.364
404.411,290.175,740,560,Dance,430.611
404.415,290.166,760,560,Dance,446.375
404.423,290.149,760,540,Dance,434.581
404.426,290.141,740,540,Dance,418.377
404.432,290.128,740,560,Dance,430.624
404.435,290.121,760,560,Dance,446.387
404.441,290.108,760,540,Dance,434.59
404.444,290.1,740,540,Dance,418.387
404.451,290.086,740,560,Dance,430.636
404.454,290.078,760,560,Dance,446.397
404.461,290.063,760,540,Dance,434.599
404.465,290.055,740,540,Dance,418.398
404.471,290.04,740,560,Dance,430.649
404.476,290.028,760,560,Dance,446.41
404.483,290.013,760,540,Dance,434.61
404.487,290.005,740,540,Dance,418.41
404.492,289.993,740,560,Dance,430.662
404.495,289.985,760,560,Dance,446.421
404.501,289.972,760,540,Dance,434.619
404.505,289.963,740,540,Dance,418.42
404.512,289.948,740,560,Dance,430.674
404.515,289.941,760,560,Dance,446.432
404.521,289.927,760,540,Dance,434.628
404.525,289.919,740,540,Dance,418.431
404.531,289.906,740,560,Dance,430.686
404.534,289.898,760,560,Dance,446.443
404.539,289.886,760,540,Dance,434.637
404.543,289.878,740,540,Dance,418.44
404.549,289.864,740,560,Dance,430.698
404.553,289.856,760,560,Dance,446.453
404.558,289.844,760,540,Dance,434.646
404.563,289.833,740,540,Dance,418.452
404.567,289.824,740,560,Dance,430.709
404.573,289.811,760,560,Dance,446.465
404.576,289.803,760,540,Dance,434.655
404.583,289.786,740,540,Dance,418.463
404.587,289.779,740,560,Dance,430.722
404.593,289.765,760,560,Dance,446.476
404.597,289.756,760,540,Dance,434.665
404.604,289.74,740,540,Dance,418.474
404.608,289.732,740,560,Dance,430.735
404.613,289.719,760,560,Dance,446.488
404.617,289.711,760,540,Dance,434.674
404.629,289.684,740,540,Dance,418.488
404.635,289.67,740,560,Dance,430.753
404.639,289.66,760,560,Dance,446.503
404.656,289.622,760,540,Dance,434.693
404.663,289.607,740,540,Dance,418.506
404.666,289.599,740,560,Dance,430.773
404.674,289.582,760,560,Dance,446.523
404.679,289.571,760,540,Dance,434.704
404.686,289.556,740,540,Dance,418.519
404.69,289.546,740,560,Dance,430.788
404.698,289.528,760,560,Dance,446.536
404.702,289.519,760,540,Dance,434.715
404.708,289.505,740,540,Dance,418.531
404.712,289.497,740,560,Dance,430.802
404.718,289.483,760,560,Dance,446.548
404.722,289.475,760,540,Dance,434.725
404.728,289.461,740,540,Dance,418.542
404.732,289.451,740,560,Dance,430.815
404.737,289.439,760,560,Dance,446.559
404.741,289.43,760,540,Dance,434.734
404.747,289.417,740,540,Dance,418.553
404.751,289.408,740,560,Dance,430.827
404.757,289.395,760,560,Dance,446.57
404.761,289.387,760,540,Dance,434.744
404.766,289.373,740,540,Dance,418.563
404.77,289.365,740,560,Dance,430.839
404.776,289.352,760,560,Dance,446.581
404.78,289.343,760,540,Dance,434.753
404.786,289.33,740,540,Dance,418.574
404.789,289.322,740,560,Dance,430.851
404.796,289.307,760,560,Dance,446.592
404.8,289.297,760,540,Dance,434.763
404.806,289.284,740,540,Dance,418.585
404.81,289.275,740,560,Dance,430.865
404.816,289.262,760,560,Dance,446.604
404.819,289.254,760,540,Dance,434.772
404.825,289.241,740,540,Dance,418.596
404.829,289.232,740,560,Dance,430.877
404.835,289.219,760,560,Dance,446.615
404.838,289.211,760,540,Dance,434.781
404.845,289.196,740,540,Dance,418.607
404.852,289.179,740,560,Dance,430.892
404.859,289.163,760,560,Dance,446.629
404.863,289.155,760,540,Dance,434.794
404.869,289.141,740,540,Dance,418.62
404.872,289.135,740,560,Dance,430.904
404.878,289.122,760,560,Dance,446.639
404.882,289.113,760,540,Dance,434.802
404.888,289.1,740,540,Dance,418.63
404.89,289.094,740,560,Dance,430.916
404.897,289.078,760,560,Dance,446.65
404.901,289.071,760,540,Dance,434.812
404.906,289.057,740,540,Dance,418.641
404.91,289.049,740,560,Dance,430.929
404.916,289.036,760,560,Dance,446.661
404.92,289.027,760,540,Dance,434.821
404.926,289.013,740,540,Dance,418.651
404.929,289.006,740,560,Dance,430.941
404.934,288.994,760,560,Dance,446.672
